Ca,Mg,H + Al,Al3+,S,Fe,Mn
-0.004070185290173068,0.2614463518637572,-1.702798729452769,-1.4273520930616477,-0.7712998211927764,-0.8442348023255468,1.4650644107141222
-0.25934313031845474,-0.1999295631899318,-1.2637319014366413,-1.4273520930616477,-0.648365375075864,-1.2299258287686898,0.22670495800853596
-0.25934313031845474,1.1841981819711351,-1.702798729452769,-1.4273520930616477,-1.3859720517773384,-1.0370803155471184,1.8778508949493176
-0.1317066578043139,0.2614463518637572,-1.0002918046269647,-1.4273520930616477,1.605432803734197,-1.2299258287686898,0.6394914422437312
0.37883923225224947,0.7228222669174461,-1.5271719982463179,-1.4273520930616477,1.1546731679721847,-1.0370803155471184,1.4650644107141222
0.2512027597381086,0.2614463518637572,-1.5271719982463179,-1.4273520930616477,-0.9761905647209638,-1.0370803155471184,1.0522779264789266
0.8893851223088128,1.645574097024824,-2.141865557468897,-1.4273520930616477,0.4580446399763477,-1.2299258287686898,0.22670495800853596
-0.3869796028325956,0.2614463518637572,-0.7368517078172879,-0.6642133502366082,-0.15662759060821435,-0.8442348023255468,1.0522779264789266
0.6341121772805312,0.7228222669174461,-2.0540521918656713,-1.4273520930616477,1.6873891011454718,-1.0370803155471184,0.6394914422437312
-0.25934313031845474,-0.1999295631899318,-0.4734116110076113,-0.9185929311782881,1.4824983576172845,-0.6513892891039752,1.8778508949493176
-0.5146160753467365,-0.1999295631899318,0.22909531381819315,-0.15545418835324867,1.277607614089097,-0.8442348023255468,1.0522779264789266
-0.6422525478608773,-0.1999295631899318,-0.4734116110076113,-0.6642133502366082,0.8678261270327224,-0.8442348023255468,0.22670495800853596
-1.1527984379174405,-1.1226813932973096,1.1072289698504487,1.1164437163551504,1.277607614089097,-0.6513892891039752,1.0522779264789266
1.2722945398512353,1.1841981819711351,-1.0002918046269647,-1.4273520930616477,-1.426950200482976,1.4699113563333122,-0.5988680104618549
0.8893851223088128,0.7228222669174461,-1.2637319014366413,-1.4273520930616477,-1.2220594569547887,-1.0370803155471184,0.7574304377395014
-0.769889020375018,-0.6613054782436207,2.1609893570891554,0.8620641354134705,-0.4024964828420392,-1.0370803155471184,-0.4809290149660848
-0.3869796028325956,0.7228222669174461,-0.12215814859470908,-0.15545418835324867,-0.07467129319693942,-1.0370803155471184,0.9343389309831565
-0.004070185290173068,0.2614463518637572,-0.4734116110076113,-0.6642133502366082,-1.5498846465998883,-0.8442348023255468,-0.5398985127139699
-0.25934313031845474,-0.1999295631899318,-0.6490383422140624,-0.9185929311782881,-1.0171687134266012,-1.2299258287686898,-0.5398985127139699
